date,car,bus,station_code,station_name,city
2020-08-18,33403,1016,140,부산,부산
2020-08-19,32435,1017,140,부산,부산
2020-08-20,32227,1003,140,부산,부산
2020-08-21,33842,1019,140,부산,부산
2020-08-22,33103,666,140,부산,부산
2020-08-23,28486,233,140,부산,부산
2020-08-24,31725,952,140,부산,부산
2020-08-25,31359,1025,140,부산,부산
2020-08-26,26769,861,140,부산,부산
2020-08-01,11293,185,146,동창원,창원
2020-08-02,9621,67,146,동창원,창원
2020-08-03,11098,283,146,동창원,창원
2020-08-04,10558,294,146,동창원,창원
2020-08-05,10983,320,146,동창원,창원
2020-08-06,10106,331,146,동창원,창원
2020-08-07,10678,312,146,동창원,창원
2020-08-08,8434,161,146,동창원,창원
2020-08-09,8118,72,146,동창원,창원
2020-08-10,9001,336,146,동창원,창원
2020-08-11,10714,396,146,동창원,창원
2020-08-12,10586,375,146,동창원,창원
2020-08-13,11113,382,146,동창원,창원
2020-08-14,12876,422,146,동창원,창원
2020-08-15,10876,187,146,동창원,창원
2020-08-16,9350,82,146,동창원,창원
2020-08-17,9854,273,146,동창원,창원
2020-08-18,11036,409,146,동창원,창원
2020-08-19,11008,407,146,동창원,창원
2020-08-20,10709,406,146,동창원,창원
2020-08-21,11766,413,146,동창원,창원
2020-08-22,9629,205,146,동창원,창원
2020-08-23,7515,74,146,동창원,창원
2020-08-24,10557,382,146,동창원,창원
2020-08-25,10553,453,146,동창원,창원
2020-08-26,9132,375,146,동창원,창원
2020-08-01,32107,284,150,북부산,부산
2020-08-02,27009,166,150,북부산,부산
2020-08-03,29970,398,150,북부산,부산
2020-08-04,28976,422,150,북부산,부산
2020-08-05,29054,440,150,북부산,부산
2020-08-06,27708,488,150,북부산,부산
2020-08-07,29417,441,150,북부산,부산
2020-08-08,24269,271,150,북부산,부산
2020-08-09,23556,156,150,북부산,부산
2020-08-10,24516,482,150,북부산,부산
2020-08-11,28979,507,150,북부산,부산
2020-08-12,28170,500,150,북부산,부산
2020-08-13,30164,551,150,북부산,부산
2020-08-14,32438,524,150,북부산,부산
2020-08-15,32558,299,150,북부산,부산
2020-08-16,26249,143,150,북부산,부산
2020-08-17,28579,421,150,북부산,부산
2020-08-18,29694,520,150,북부산,부산
2020-08-19,28854,525,150,북부산,부산
2020-08-20,28696,548,150,북부산,부산
2020-08-21,29924,493,150,북부산,부산
2020-08-22,28102,292,150,북부산,부산
2020-08-23,20976,136,150,북부산,부산
2020-08-24,29095,518,150,북부산,부산
2020-08-25,28104,552,150,북부산,부산
2020-08-26,23462,453,150,북부산,부산
2020-08-01,8117,123,158,전주,전주
2020-08-02,8208,66,158,전주,전주
2020-08-03,7406,196,158,전주,전주
2020-08-04,6945,199,158,전주,전주
2020-08-05,6843,242,158,전주,전주
2020-08-06,5724,204,158,전주,전주
2020-08-07,6395,204,158,전주,전주
2020-08-08,5180,114,158,전주,전주
2020-08-09,6096,59,158,전주,전주
2020-08-10,5887,205,158,전주,전주
2020-08-11,5344,219,158,전주,전주
2020-08-12,6226,261,158,전주,전주
2020-08-13,6698,240,158,전주,전주
2020-08-14,8145,254,158,전주,전주
2020-08-15,8998,111,158,전주,전주
2020-08-16,9143,41,158,전주,전주
2020-08-17,8186,179,158,전주,전주
2020-08-18,6281,235,158,전주,전주
2020-08-19,6151,262,158,전주,전주
2020-08-20,6160,234,158,전주,전주
2020-08-21,6982,266,158,전주,전주
2020-08-22,6198,126,158,전주,전주
2020-08-23,6046,44,158,전주,전주
2020-08-24,6193,214,158,전주,전주
2020-08-25,5743,248,158,전주,전주
2020-08-26,4861,250,158,전주,전주
2020-08-01,7532,131,159,서전주,전주
2020-08-02,8134,48,159,서전주,전주
2020-08-03,7295,180,159,서전주,전주
2020-08-04,7185,218,159,서전주,전주
2020-08-05,6733,194,159,서전주,전주
2020-08-06,5902,183,159,서전주,전주
2020-08-07,6757,186,159,서전주,전주
2020-08-08,5084,108,159,서전주,전주
2020-08-09,6013,53,159,서전주,전주
2020-08-10,5632,191,159,서전주,전주
2020-08-11,5333,203,159,서전주,전주
2020-08-12,6107,213,159,서전주,전주
2020-08-13,7115,240,159,서전주,전주
2020-08-14,8341,250,159,서전주,전주
2020-08-15,8607,120,159,서전주,전주
2020-08-16,8361,56,159,서전주,전주
2020-08-17,7815,177,159,서전주,전주
2020-08-18,6098,241,159,서전주,전주
2020-08-19,5678,211,159,서전주,전주
2020-08-20,6278,239,159,서전주,전주
2020-08-21,7067,235,159,서전주,전주
2020-08-22,6032,119,159,서전주,전주
2020-08-23,5790,53,159,서전주,전주
2020-08-24,5773,222,159,서전주,전주
2020-08-25,5696,248,159,서전주,전주
2020-08-26,4591,214,159,서전주,전주
2020-08-01,22341,399,167,광주,광주
2020-08-02,23164,175,167,광주,광주
2020-08-03,18598,556,167,광주,광주
2020-08-04,18756,584,167,광주,광주
2020-08-05,18106,631,167,광주,광주
2020-08-06,15867,618,167,광주,광주
2020-08-07,16554,576,167,광주,광주
2020-08-08,13165,419,167,광주,광주
2020-08-09,18068,179,167,광주,광주
2020-08-10,15239,601,167,광주,광주
2020-08-11,15015,676,167,광주,광주
2020-08-12,16612,717,167,광주,광주
2020-08-13,17950,773,167,광주,광주
2020-08-14,21625,752,167,광주,광주
2020-08-15,24389,390,167,광주,광주
2020-08-16,25113,184,167,광주,광주
2020-08-17,23165,538,167,광주,광주
2020-08-18,17791,723,167,광주,광주
2020-08-19,16377,766,167,광주,광주
2020-08-20,16046,777,167,광주,광주
2020-08-21,18326,797,167,광주,광주
2020-08-22,18185,447,167,광주,광주
2020-08-23,17741,177,167,광주,광주
2020-08-24,15922,682,167,광주,광주
2020-08-25,15798,781,167,광주,광주
2020-08-26,11973,690,167,광주,광주
2020-08-01,18471,221,174,춘천,춘천
2020-08-02,16576,112,174,춘천,춘천
2020-08-03,14511,306,174,춘천,춘천
2020-08-04,13348,298,174,춘천,춘천
2020-08-05,12386,297,174,춘천,춘천
2020-08-06,12309,300,174,춘천,춘천
2020-08-07,16003,371,174,춘천,춘천
2020-08-08,16022,228,174,춘천,춘천
2020-08-09,12411,114,174,춘천,춘천
2020-08-10,14015,303,174,춘천,춘천
2020-08-11,12693,324,174,춘천,춘천
2020-08-12,14588,372,174,춘천,춘천
2020-08-13,14934,368,174,춘천,춘천
2020-08-14,18308,341,174,춘천,춘천
2020-08-15,18216,197,174,춘천,춘천
2020-08-16,19414,123,174,춘천,춘천
2020-08-17,17868,305,174,춘천,춘천
2020-08-18,16272,419,174,춘천,춘천
2020-08-19,15036,423,174,춘천,춘천
2020-08-20,14630,396,174,춘천,춘천
2020-08-21,15448,425,174,춘천,춘천
2020-08-22,14578,234,174,춘천,춘천
2020-08-23,13867,149,174,춘천,춘천
2020-08-24,14343,369,174,춘천,춘천
2020-08-25,13272,372,174,춘천,춘천
2020-08-26,12373,396,174,춘천,춘천
2020-08-01,9256,103,179,홍천,홍천
2020-08-02,9454,44,179,홍천,홍천
2020-08-03,9127,165,179,홍천,홍천
2020-08-04,7260,155,179,홍천,홍천
2020-08-05,6220,156,179,홍천,홍천
2020-08-06,5333,146,179,홍천,홍천
2020-08-07,7356,176,179,홍천,홍천
2020-08-08,7030,96,179,홍천,홍천
2020-08-09,7853,37,179,홍천,홍천
2020-08-10,6069,138,179,홍천,홍천
2020-08-11,5703,165,179,홍천,홍천
2020-08-12,6529,190,179,홍천,홍천
2020-08-13,6801,182,179,홍천,홍천
2020-08-14,8201,183,179,홍천,홍천
2020-08-15,8708,104,179,홍천,홍천
2020-08-16,14246,62,179,홍천,홍천
2020-08-17,11586,153,179,홍천,홍천
2020-08-18,7532,235,179,홍천,홍천
2020-08-19,6925,250,179,홍천,홍천
2020-08-20,6454,253,179,홍천,홍천
2020-08-21,7052,223,179,홍천,홍천
2020-08-22,6274,124,179,홍천,홍천
2020-08-23,8420,52,179,홍천,홍천
2020-08-24,6305,208,179,홍천,홍천
2020-08-25,6290,226,179,홍천,홍천
2020-08-26,6100,243,179,홍천,홍천
2020-08-01,7754,100,181,새말,횡성
2020-08-02,7828,84,181,새말,횡성
2020-08-03,5033,128,181,새말,횡성
2020-08-04,4143,113,181,새말,횡성
2020-08-05,3602,135,181,새말,횡성
2020-08-06,2969,131,181,새말,횡성
2020-08-07,3925,145,181,새말,횡성
2020-08-08,4169,96,181,새말,횡성
2020-08-09,5584,54,181,새말,횡성
2020-08-10,3281,146,181,새말,횡성
2020-08-11,2887,170,181,새말,횡성
2020-08-12,3963,148,181,새말,횡성
2020-08-13,3872,156,181,새말,횡성
2020-08-14,4501,167,181,새말,횡성
2020-08-15,6424,97,181,새말,횡성
2020-08-16,11227,70,181,새말,횡성
2020-08-17,8761,122,181,새말,횡성
2020-08-18,4613,168,181,새말,횡성
2020-08-19,3874,173,181,새말,횡성
2020-08-20,3925,168,181,새말,횡성
2020-08-21,4340,177,181,새말,횡성
2020-08-22,4513,100,181,새말,횡성
2020-08-23,6141,71,181,새말,횡성
2020-08-24,4827,155,181,새말,횡성
2020-08-25,3354,159,181,새말,횡성
2020-08-26,3235,161,181,새말,횡성
2020-08-01,4206,47,182,둔내,횡성
2020-08-02,4965,22,182,둔내,횡성
2020-08-03,4248,49,182,둔내,횡성
2020-08-04,4081,50,182,둔내,횡성
2020-08-05,3275,58,182,둔내,횡성
2020-08-06,2186,51,182,둔내,횡성
2020-08-07,2791,48,182,둔내,횡성
2020-08-08,2981,28,182,둔내,횡성
2020-08-09,4059,20,182,둔내,횡성
2020-08-10,2347,47,182,둔내,횡성
2020-08-11,2270,41,182,둔내,횡성
2020-08-12,2490,81,182,둔내,횡성
2020-08-13,2586,79,182,둔내,횡성
2020-08-14,2955,67,182,둔내,횡성
2020-08-15,5343,31,182,둔내,횡성
2020-08-16,5487,23,182,둔내,횡성
2020-08-17,5218,49,182,둔내,횡성
2020-08-18,3906,88,182,둔내,횡성
2020-08-19,3528,90,182,둔내,횡성
2020-08-20,3519,80,182,둔내,횡성
2020-08-21,2940,70,182,둔내,횡성
2020-08-22,2975,33,182,둔내,횡성
2020-08-23,5320,28,182,둔내,횡성
2020-08-24,2477,70,182,둔내,횡성
2020-08-25,2341,79,182,둔내,횡성
2020-08-26,2089,69,182,둔내,횡성
2020-08-01,3816,23,183,면온,평창
2020-08-02,3821,13,183,면온,평창
2020-08-03,3308,21,183,면온,평창
2020-08-04,3305,25,183,면온,평창
2020-08-05,2463,30,183,면온,평창
2020-08-06,1588,27,183,면온,평창
2020-08-07,1908,24,183,면온,평창
2020-08-08,1995,22,183,면온,평창
2020-08-09,3560,15,183,면온,평창
2020-08-10,1423,22,183,면온,평창
2020-08-11,1445,19,183,면온,평창
2020-08-12,1409,14,183,면온,평창
2020-08-13,2011,37,183,면온,평창
2020-08-14,1845,21,183,면온,평창
2020-08-15,2181,17,183,면온,평창
2020-08-16,4759,23,183,면온,평창
2020-08-17,3372,25,183,면온,평창
2020-08-18,2139,32,183,면온,평창
2020-08-19,2014,33,183,면온,평창
2020-08-20,1580,38,183,면온,평창
2020-08-21,1781,29,183,면온,평창
2020-08-22,1904,23,183,면온,평창
2020-08-23,3189,16,183,면온,평창
2020-08-24,1711,26,183,면온,평창
2020-08-25,1466,32,183,면온,평창
2020-08-26,1016,29,183,면온,평창
2020-08-01,7041,87,184,대관령,평창
2020-08-02,7680,62,184,대관령,평창
2020-08-03,5672,101,184,대관령,평창
2020-08-04,6042,110,184,대관령,평창
2020-08-05,4927,93,184,대관령,평창
2020-08-06,4411,79,184,대관령,평창
2020-08-07,6014,113,184,대관령,평창
2020-08-08,5658,99,184,대관령,평창
2020-08-09,5068,47,184,대관령,평창
2020-08-10,4301,96,184,대관령,평창
2020-08-11,4362,82,184,대관령,평창
2020-08-12,5157,114,184,대관령,평창
2020-08-13,5508,126,184,대관령,평창
2020-08-14,6319,107,184,대관령,평창
2020-08-15,7195,71,184,대관령,평창
2020-08-16,8020,66,184,대관령,평창
2020-08-17,8281,111,184,대관령,평창
2020-08-18,5354,117,184,대관령,평창
2020-08-19,5745,120,184,대관령,평창
2020-08-20,5603,146,184,대관령,평창
2020-08-21,5587,107,184,대관령,평창
2020-08-22,6015,94,184,대관령,평창
2020-08-23,6787,68,184,대관령,평창
2020-08-24,5251,111,184,대관령,평창
2020-08-25,4545,110,184,대관령,평창
2020-08-26,4154,118,184,대관령,평창
2020-08-01,3647,16,186,속사,평창
2020-08-02,2582,11,186,속사,평창
2020-08-03,1929,17,186,속사,평창
2020-08-04,1655,13,186,속사,평창
2020-08-05,1117,21,186,속사,평창
2020-08-06,752,14,186,속사,평창
2020-08-07,1034,13,186,속사,평창
2020-08-08,1116,17,186,속사,평창
2020-08-09,1276,9,186,속사,평창
2020-08-10,876,20,186,속사,평창
2020-08-11,807,12,186,속사,평창
2020-08-12,849,25,186,속사,평창
2020-08-13,975,30,186,속사,평창
2020-08-14,1197,26,186,속사,평창
2020-08-15,1797,14,186,속사,평창
2020-08-16,7483,22,186,속사,평창
2020-08-17,2659,27,186,속사,평창
2020-08-18,3235,34,186,속사,평창
2020-08-19,1420,27,186,속사,평창
2020-08-20,1006,26,186,속사,평창
2020-08-21,1165,27,186,속사,평창
2020-08-22,1250,14,186,속사,평창
2020-08-23,1797,28,186,속사,평창
2020-08-24,929,26,186,속사,평창
2020-08-25,2700,55,186,속사,평창
2020-08-26,833,29,186,속사,평창
2020-08-01,3241,45,187,진부,평창
2020-08-02,2951,32,187,진부,평창
2020-08-03,2634,60,187,진부,평창
2020-08-04,2376,52,187,진부,평창
2020-08-05,1961,69,187,진부,평창
2020-08-06,1791,48,187,진부,평창
2020-08-07,2367,69,187,진부,평창
2020-08-08,2264,56,187,진부,평창
2020-08-09,2017,20,187,진부,평창
2020-08-10,1977,53,187,진부,평창
2020-08-11,1829,62,187,진부,평창
2020-08-12,2224,84,187,진부,평창
2020-08-13,2409,79,187,진부,평창
2020-08-14,2689,66,187,진부,평창
2020-08-15,2445,43,187,진부,평창
2020-08-16,4794,39,187,진부,평창
2020-08-17,2859,58,187,진부,평창
2020-08-18,3204,100,187,진부,평창
2020-08-19,2583,81,187,진부,평창
2020-08-20,2449,76,187,진부,평창
2020-08-21,2619,91,187,진부,평창
2020-08-22,2434,60,187,진부,평창
2020-08-23,2701,30,187,진부,평창
2020-08-24,2510,81,187,진부,평창
2020-08-25,2024,85,187,진부,평창
2020-08-26,1916,89,187,진부,평창
2020-08-01,16549,212,189,강릉,강릉
2020-08-02,17117,161,189,강릉,강릉
2020-08-03,14636,305,189,강릉,강릉
2020-08-04,14174,311,189,강릉,강릉
2020-08-05,12190,308,189,강릉,강릉
2020-08-06,10420,270,189,강릉,강릉
2020-08-07,13481,305,189,강릉,강릉
2020-08-08,13336,180,189,강릉,강릉
2020-08-09,12387,111,189,강릉,강릉
2020-08-10,10669,290,189,강릉,강릉
2020-08-11,10598,262,189,강릉,강릉
2020-08-12,11820,335,189,강릉,강릉
2020-08-13,12592,321,189,강릉,강릉
2020-08-14,14998,328,189,강릉,강릉
2020-08-15,16669,202,189,강릉,강릉
2020-08-16,20364,166,189,강릉,강릉
2020-08-17,18596,317,189,강릉,강릉
2020-08-18,14432,376,189,강릉,강릉
2020-08-19,12290,386,189,강릉,강릉
2020-08-20,11831,372,189,강릉,강릉
2020-08-21,12786,369,189,강릉,강릉
2020-08-22,12731,212,189,강릉,강릉
2020-08-23,13310,151,189,강릉,강릉
2020-08-24,11412,328,189,강릉,강릉
2020-08-25,10898,375,189,강릉,강릉
2020-08-26,9655,354,189,강릉,강릉
2020-08-01,67350,1145,190,동서울,서울
2020-08-02,49220,721,190,동서울,서울
2020-08-03,51392,2350,190,동서울,서울
2020-08-04,48780,2440,190,동서울,서울
2020-08-05,51640,2627,190,동서울,서울
2020-08-06,47597,2703,190,동서울,서울
2020-08-07,63119,2903,190,동서울,서울
2020-08-08,59513,1306,190,동서울,서울
2020-08-09,43473,694,190,동서울,서울
2020-08-10,54762,2802,190,동서울,서울
2020-08-11,50421,2829,190,동서울,서울
2020-08-12,61155,3115,190,동서울,서울
2020-08-13,63917,3085,190,동서울,서울
2020-08-14,77022,2780,190,동서울,서울
2020-08-15,62905,1134,190,동서울,서울
2020-08-16,62913,686,190,동서울,서울
2020-08-17,62661,2292,190,동서울,서울
2020-08-18,60286,3178,190,동서울,서울
2020-08-19,58584,3271,190,동서울,서울
2020-08-20,59000,3285,190,동서울,서울
2020-08-21,64602,3180,190,동서울,서울
2020-08-22,58942,1417,190,동서울,서울
2020-08-23,49216,733,190,동서울,서울
2020-08-24,59357,3112,190,동서울,서울
2020-08-25,54739,3252,190,동서울,서울
2020-08-26,51110,3154,190,동서울,서울
2020-08-01,3992,64,216,횡성,횡성
2020-08-02,5947,26,216,횡성,횡성
2020-08-03,4442,98,216,횡성,횡성
2020-08-04,3268,109,216,횡성,횡성
2020-08-05,2874,114,216,횡성,횡성
2020-08-06,2594,97,216,횡성,횡성
2020-08-07,3510,107,216,횡성,횡성
2020-08-08,3272,59,216,횡성,횡성
2020-08-09,3748,32,216,횡성,횡성
2020-08-10,2876,100,216,횡성,횡성
2020-08-11,2709,106,216,횡성,횡성
2020-08-12,3087,113,216,횡성,횡성
2020-08-13,3213,113,216,횡성,횡성
2020-08-14,3776,102,216,횡성,횡성
2020-08-15,3387,59,216,횡성,횡성
2020-08-16,7757,33,216,횡성,횡성
2020-08-17,5395,82,216,횡성,횡성
2020-08-18,3722,153,216,횡성,횡성
2020-08-19,3607,140,216,횡성,횡성
2020-08-20,3428,151,216,횡성,횡성
2020-08-21,3790,119,216,횡성,횡성
2020-08-22,3219,69,216,횡성,횡성
2020-08-23,4569,47,216,횡성,횡성
2020-08-24,3384,115,216,횡성,횡성
2020-08-25,3682,142,216,횡성,횡성
2020-08-26,2895,136,216,횡성,횡성
2020-08-01,6882,38,227,군산,군산
2020-08-02,7279,22,227,군산,군산
2020-08-03,5398,66,227,군산,군산
2020-08-04,5214,73,227,군산,군산
2020-08-05,4849,68,227,군산,군산
2020-08-06,3895,73,227,군산,군산
2020-08-07,4376,76,227,군산,군산
2020-08-08,4172,36,227,군산,군산
2020-08-09,5066,30,227,군산,군산
2020-08-10,3815,67,227,군산,군산
2020-08-11,3299,77,227,군산,군산
2020-08-12,3977,79,227,군산,군산
2020-08-13,4491,87,227,군산,군산
2020-08-14,5620,77,227,군산,군산
2020-08-15,7479,42,227,군산,군산
2020-08-16,8724,23,227,군산,군산
2020-08-17,7260,75,227,군산,군산
2020-08-18,4459,98,227,군산,군산
2020-08-19,3843,88,227,군산,군산
2020-08-20,3957,100,227,군산,군산
2020-08-21,4483,81,227,군산,군산
2020-08-22,5119,39,227,군산,군산
2020-08-23,5722,21,227,군산,군산
2020-08-24,3988,81,227,군산,군산
2020-08-25,3654,98,227,군산,군산
2020-08-26,2652,75,227,군산,군산
2020-08-01,6533,78,228,동군산,군산
2020-08-02,6692,28,228,동군산,군산
2020-08-03,5356,138,228,동군산,군산
2020-08-04,6081,138,228,동군산,군산
2020-08-05,4480,151,228,동군산,군산
2020-08-06,3804,104,228,동군산,군산
2020-08-07,4150,116,228,동군산,군산
2020-08-08,3726,63,228,동군산,군산
2020-08-09,4266,34,228,동군산,군산
2020-08-10,3512,118,228,동군산,군산
2020-08-11,3308,128,228,동군산,군산
2020-08-12,3927,133,228,동군산,군산
2020-08-13,4282,159,228,동군산,군산
2020-08-14,5564,134,228,동군산,군산
2020-08-15,7290,63,228,동군산,군산
2020-08-16,7496,32,228,동군산,군산
2020-08-17,6061,123,228,동군산,군산
2020-08-18,4207,163,228,동군산,군산
2020-08-19,3884,161,228,동군산,군산
2020-08-20,3890,158,228,동군산,군산
2020-08-21,4429,137,228,동군산,군산
2020-08-22,4769,73,228,동군산,군산
2020-08-23,4616,36,228,동군산,군산
2020-08-24,3813,149,228,동군산,군산
2020-08-25,3446,148,228,동군산,군산
2020-08-26,2608,135,228,동군산,군산
2020-08-01,31693,251,244,서부산,부산
2020-08-02,27118,160,244,서부산,부산
2020-08-03,25582,422,244,서부산,부산
2020-08-04,24592,397,244,서부산,부산
2020-08-05,24372,496,244,서부산,부산
2020-08-06,22909,556,244,서부산,부산
2020-08-07,24366,521,244,서부산,부산
2020-08-08,21232,244,244,서부산,부산
2020-08-09,22936,161,244,서부산,부산
2020-08-10,20842,582,244,서부산,부산
2020-08-11,23286,671,244,서부산,부산
2020-08-12,23197,682,244,서부산,부산
2020-08-13,25176,718,244,서부산,부산
2020-08-14,28716,657,244,서부산,부산
2020-08-15,31264,260,244,서부산,부산
2020-08-16,27975,182,244,서부산,부산
2020-08-17,26547,461,244,서부산,부산
2020-08-18,25219,703,244,서부산,부산
2020-08-19,24114,674,244,서부산,부산
2020-08-20,23405,706,244,서부산,부산
2020-08-21,25730,696,244,서부산,부산
2020-08-22,25553,284,244,서부산,부산
2020-08-23,21978,174,244,서부산,부산
2020-08-24,23961,725,244,서부산,부산
2020-08-25,23444,711,244,서부산,부산
2020-08-26,19253,577,244,서부산,부산
2020-08-01,86591,1088,253,서서울,서울
2020-08-02,71158,602,253,서서울,서울
2020-08-03,74338,1896,253,서서울,서울
2020-08-04,75626,2145,253,서서울,서울
2020-08-05,77753,2193,253,서서울,서울
2020-08-06,75514,2534,253,서서울,서울
2020-08-07,86543,2738,253,서서울,서울
2020-08-08,78454,1279,253,서서울,서울
2020-08-09,61011,583,253,서서울,서울
2020-08-10,79951,2572,253,서서울,서울
2020-08-11,75346,2762,253,서서울,서울
2020-08-12,83051,3080,253,서서울,서울
2020-08-13,85681,2936,253,서서울,서울
2020-08-14,96541,2659,253,서서울,서울
2020-08-15,83279,953,253,서서울,서울
2020-08-16,80324,641,253,서서울,서울
2020-08-17,84954,2062,253,서서울,서울
2020-08-18,83279,3077,253,서서울,서울
2020-08-19,81504,3187,253,서서울,서울
2020-08-20,81154,3113,253,서서울,서울
2020-08-21,87046,2934,253,서서울,서울
2020-08-22,77812,1383,253,서서울,서울
2020-08-23,68922,715,253,서서울,서울
2020-08-24,82933,2783,253,서서울,서울
2020-08-25,78702,3197,253,서서울,서울
2020-08-26,73797,2968,253,서서울,서울
2020-08-01,28263,296,261,동광주,광주
2020-08-02,27943,169,261,동광주,광주
2020-08-03,24473,475,261,동광주,광주
2020-08-04,23282,488,261,동광주,광주
2020-08-05,21662,495,261,동광주,광주
2020-08-06,18707,406,261,동광주,광주
2020-08-07,18700,411,261,동광주,광주
2020-08-08,13264,242,261,동광주,광주
2020-08-09,21533,159,261,동광주,광주
2020-08-10,16821,432,261,동광주,광주
2020-08-11,17777,486,261,동광주,광주
2020-08-12,19559,509,261,동광주,광주
2020-08-13,21392,536,261,동광주,광주
2020-08-14,24989,521,261,동광주,광주
2020-08-15,31899,328,261,동광주,광주
2020-08-16,29678,166,261,동광주,광주
2020-08-17,25551,431,261,동광주,광주
2020-08-18,20367,537,261,동광주,광주
2020-08-19,19845,547,261,동광주,광주
2020-08-20,19498,550,261,동광주,광주
2020-08-21,21163,531,261,동광주,광주
2020-08-22,23875,324,261,동광주,광주
2020-08-23,20550,142,261,동광주,광주
2020-08-24,19616,542,261,동광주,광주
2020-08-25,18261,547,261,동광주,광주
2020-08-26,13285,452,261,동광주,광주
2020-08-01,3146,38,267,주암송광사,순천
2020-08-02,3550,28,267,주암송광사,순천
2020-08-03,3217,67,267,주암송광사,순천
2020-08-04,3044,74,267,주암송광사,순천
2020-08-05,2542,63,267,주암송광사,순천
2020-08-06,2143,46,267,주암송광사,순천
2020-08-07,2329,48,267,주암송광사,순천
2020-08-08,1808,24,267,주암송광사,순천
2020-08-09,2308,16,267,주암송광사,순천
2020-08-10,1758,49,267,주암송광사,순천
2020-08-11,2038,59,267,주암송광사,순천
2020-08-12,2282,56,267,주암송광사,순천
2020-08-13,2431,64,267,주암송광사,순천
2020-08-14,2973,83,267,주암송광사,순천
2020-08-15,3245,38,267,주암송광사,순천
2020-08-16,3439,21,267,주암송광사,순천
2020-08-17,3086,54,267,주암송광사,순천
2020-08-18,2620,76,267,주암송광사,순천
2020-08-19,2329,72,267,주암송광사,순천
2020-08-20,2431,75,267,주암송광사,순천
2020-08-21,2584,55,267,주암송광사,순천
2020-08-22,2315,42,267,주암송광사,순천
2020-08-23,2411,17,267,주암송광사,순천
2020-08-24,2244,71,267,주암송광사,순천
2020-08-25,2156,72,267,주암송광사,순천
2020-08-26,1327,44,267,주암송광사,순천
2020-08-01,3057,48,270,서순천,순천
2020-08-02,3214,26,270,서순천,순천
2020-08-03,3008,77,270,서순천,순천
2020-08-04,3043,88,270,서순천,순천
2020-08-05,3116,99,270,서순천,순천
2020-08-06,2440,72,270,서순천,순천
2020-08-07,2633,83,270,서순천,순천
2020-08-08,1850,34,270,서순천,순천
2020-08-09,2414,24,270,서순천,순천
2020-08-10,2045,65,270,서순천,순천
2020-08-11,2315,85,270,서순천,순천
2020-08-12,2530,91,270,서순천,순천
2020-08-13,2810,88,270,서순천,순천
2020-08-14,3130,84,270,서순천,순천
2020-08-15,3286,45,270,서순천,순천
2020-08-16,3201,19,270,서순천,순천
2020-08-17,2971,64,270,서순천,순천
2020-08-18,2594,86,270,서순천,순천
2020-08-19,2597,102,270,서순천,순천
2020-08-20,2582,97,270,서순천,순천
2020-08-21,2919,85,270,서순천,순천
2020-08-22,2414,53,270,서순천,순천
2020-08-23,1943,22,270,서순천,순천
2020-08-24,2324,91,270,서순천,순천
2020-08-25,2378,112,270,서순천,순천
2020-08-26,1624,74,270,서순천,순천
2020-08-01,13076,161,271,순천,순천
2020-08-02,13382,88,271,순천,순천
2020-08-03,12146,248,271,순천,순천
2020-08-04,11813,280,271,순천,순천
2020-08-05,10688,287,271,순천,순천
2020-08-06,9493,233,271,순천,순천
2020-08-07,10170,239,271,순천,순천
2020-08-08,7557,152,271,순천,순천
2020-08-09,10107,80,271,순천,순천
2020-08-10,7853,220,271,순천,순천
2020-08-11,8720,254,271,순천,순천
2020-08-12,9548,304,271,순천,순천
2020-08-13,10438,282,271,순천,순천
2020-08-14,12762,310,271,순천,순천
2020-08-15,14244,175,271,순천,순천
2020-08-16,14244,73,271,순천,순천
2020-08-17,12473,241,271,순천,순천
2020-08-18,10924,269,271,순천,순천
2020-08-19,10045,301,271,순천,순천
2020-08-20,9498,282,271,순천,순천
2020-08-21,10549,298,271,순천,순천
2020-08-22,9758,178,271,순천,순천
2020-08-23,8713,84,271,순천,순천
2020-08-24,8600,268,271,순천,순천
2020-08-25,8280,280,271,순천,순천
2020-08-26,6026,247,271,순천,순천
2020-08-01,7693,62,272,광양,광양
2020-08-02,9472,42,272,광양,광양
2020-08-03,8383,106,272,광양,광양
2020-08-04,7096,122,272,광양,광양
2020-08-05,6908,119,272,광양,광양
2020-08-06,5710,100,272,광양,광양
2020-08-07,6252,111,272,광양,광양
2020-08-08,5353,66,272,광양,광양
2020-08-09,6235,38,272,광양,광양
2020-08-10,3437,88,272,광양,광양
2020-08-11,4415,111,272,광양,광양
2020-08-12,4450,124,272,광양,광양
2020-08-13,4662,124,272,광양,광양
2020-08-14,6802,116,272,광양,광양
2020-08-15,7843,80,272,광양,광양
2020-08-16,9019,45,272,광양,광양
2020-08-17,7436,89,272,광양,광양
2020-08-18,5124,137,272,광양,광양
2020-08-19,4723,145,272,광양,광양
2020-08-20,4647,135,272,광양,광양
2020-08-21,5776,114,272,광양,광양
2020-08-22,5161,73,272,광양,광양
2020-08-23,5566,43,272,광양,광양
2020-08-24,4281,129,272,광양,광양
2020-08-25,4442,117,272,광양,광양
2020-08-26,2851,78,272,광양,광양
2020-08-01,3276,39,273,동광양,광양
2020-08-02,2979,13,273,동광양,광양
2020-08-03,2786,47,273,동광양,광양
2020-08-04,2608,52,273,동광양,광양
2020-08-05,2612,57,273,동광양,광양
2020-08-06,2366,45,273,동광양,광양
